"","alpha","beta_day","beta_dairy","beta_winter","beta_day_winter","beta_dairy_winter","phi_alpha","phi_dairy","phi_winter","phi_dairy_winter","sigma_region","sigma_square","b_region.1","b_region.2","b_region.3","b_square.1.1","b_square.2.1","b_square.3.1","b_square.1.2","b_square.2.2","b_square.3.2","b_square.1.3","b_square.2.3","b_square.3.3","b_square.1.4","b_square.2.4","b_square.3.4","b_square.1.5","b_square.2.5","b_square.3.5","b_square.1.6","b_square.2.6","b_square.3.6","b_square.1.7","b_square.2.7","b_square.3.7","b_square.1.8","b_square.2.8","b_square.3.8","b_square.1.9","b_square.2.9","b_square.3.9","b_square.1.10","b_square.2.10","b_square.3.10"
"927",-1.96480937217594,-0.00192420030149267,0.212874732457832,0.89305734691672,-0.000800562124605932,-0.0559321971860413,1.00955945693726,-0.022493168645852,-1.51520629175619,0.579233968761433,1.42061853535223,0.0734475271110968,-1.52828739352899,-1.54679184537464,-2.376816802519,-0.0469942964027567,-0.0309473104212636,0.0950946843431377,-0.0572206838063439,-0.0563987094995585,-0.0367383299816762,-0.0248186564833795,-0.110247614371943,0.00888781986003406,0.0677882835976696,0.187050859746706,0.0467687261943982,0.166611944527753,-0.00344627951745507,0.025622256243879,0.1016222913417,-0.0387184332900598,0.056769449998823,0.0560619379629152,-0.0747818999843069,0.000386574935461251,0.0339831822008299,0.0647547174145152,-0.0424830574465679,0.0379352289852312,-0.0141110960290479,-0.0484777200314248,-0.0160434451940326,-0.00669553516616098,0.0582194845260623
"928",-0.594464911080124,-0.00306183906516629,0.420431394369307,0.743455021640016,0.013526266635654,-0.556956323997475,1.3381243138276,-1.02734787543725,-1.92531442062008,1.5171402530661,1.4391299281225,0.228014544370588,-1.66223784429942,-1.6360079501941,-2.3356100833841,0.039000112681251,-0.534583143174904,0.290313526082355,-0.00114854703247061,0.214394555765767,-0.137561938427212,0.0293922647332405,-0.165379754530225,0.149296622085424,0.481494445207989,0.112972116919077,-0.122729881253778,0.141286419884891,0.14252226312387,-0.289904856330008,0.375580635149641,0.194918848561019,-0.0403752855935975,0.168306443176589,0.0161610577696389,-0.376781453942455,0.0834127454517899,0.335125511878546,0.25119424966204,-0.565987701726899,0.206407005738548,-0.00475128544039448,-0.140741719326175,-0.0659085430893127,0.531809406226432
"929",-2.40357742199159,-0.00414358545440891,0.265908755151171,0.577974161193618,0.00689043419508263,0.00749084646725235,0.721009410910962,-0.193601591791177,-1.25052872311234,0.912584676209338,1.58125372802236,0.00941243550091336,-1.45796882539651,-1.51930508951913,-2.43773834466904,-0.000845729714508482,0.000210437688040672,0.0191450421794307,-0.00104157039915389,0.00729150361661733,0.0137427695436,0.00507182166451495,-0.00372384530736948,0.00360360679836105,-0.0151052151237016,0.0159227607964004,-0.013856147843479,0.00376585748273109,0.0118422779057772,-0.00650799909576112,-0.000935942154757414,-0.00673356985535754,0.00549355291044433,0.0126399725406818,-0.0166863764242344,0.00445943155959415,-0.00199621243445027,0.0165223225331223,-0.0134720233201838,0.00172949904901337,-0.0102525603364856,-0.0137078491504179,0.0119835317833163,-0.00233487454179833,-0.00165804513848795
"930",-2.24841092810836,-0.00617599332727918,0.283054913773414,0.664565992492337,0.00354577909618924,0.145437516783621,1.13647657265387,-0.286096271431216,-2.16406748898698,2.08467012804801,1.27097251886055,0.0472004029299255,-1.46105469685907,-1.64417452616548,-2.18551695928322,0.0449609918939149,-0.0240149868580131,-0.000864445699781645,-0.00374846777726552,0.0555779362131959,0.0779032500013008,-0.0295235965395933,0.0000756225463266688,-0.0205208357889303,0.0820224211989362,-0.0410967942718651,-0.0202718095921456,0.0436685166874489,-0.0112928427008623,0.0488558908748762,-0.0760747880080547,0.00653628128640856,-0.0363290194642659,0.0429644962782621,-0.0246891950297668,0.025856312236554,-0.000307780244568606,0.0369438832012627,-0.0157888886627308,-0.0308026481284141,0.092115425816354,0.0859961193987207,-0.0255416841834622,0.00413882939226215,0.00770362509909405
"931",-2.48409178520911,-0.00674430343602442,0.235939719040064,0.86203438055035,0.00405728446834112,0.119526968601505,0.868651416895849,-0.150347323908942,-1.48052686833904,0.793176893659827,0.608999116767447,0.0179530937021351,-1.51054172195509,-1.7204262441413,-2.29579336023603,-0.00402812122584637,-0.00349412256189707,0.0118116619014794,-0.0260558808085473,-0.029372756691321,-0.0172877196442856,-0.0271415361216108,0.00707790854197517,-0.0141626661065953,0.00229409020360492,-0.0140292882511101,-0.0469592953951305,-0.0132122868971079,-0.0374458680237296,0.00715768891880226,-0.0440156132732695,0.0504394097652938,-0.0117845562204813,0.0146910485528357,-0.0170761545809264,-0.0117871103894322,-0.00962719463671221,0.00253122906475517,0.0216439461593395,0.00522819036325601,-0.00302829063838035,-0.0200883411197457,0.0134760096018795,0.00328961105110302,0.0125083832925413
"932",-2.202305061884,-0.00550436197407454,0.295726695960594,0.960753175797221,0.00207104517204826,0.368352629829317,0.883018739932502,0.0381254365904311,-1.40053547227229,0.509986179697588,0.84946834642592,0.102865972900276,-1.63132679151855,-1.51825410463787,-2.51706878060171,-0.068295565421458,-0.033071382484011,0.20363287980912,0.122065841449038,-0.0932982651205101,-0.120015288953046,-0.0283419928196442,-0.126117421259223,0.128464501857078,-0.00954948541693511,-0.0948706983531114,0.0408962604477597,-0.0488217043550786,-0.000302670463372709,-0.0436078086008562,0.0286094193889065,-0.210377685182838,0.131280218002778,0.0905463018806013,0.00794612907265255,-0.0459004984384784,-0.0342040727760971,-0.0893812453022848,-0.0116445555449188,-0.0443894193672768,-0.134062783696276,0.0849786666988231,0.00227488632545293,0.043263951247815,0.209442085791668
"933",-2.63689460838339,-0.00199527601106418,0.308660263259999,0.872775080675607,0.000529729111127021,0.118317283496703,0.817763915644535,0.355754437066768,-1.26379873657606,0.306001596800227,0.81329649876209,0.0259563727605312,-1.49028888241365,-1.80494787463035,-2.39291520201199,-0.00717816681242551,-0.00862424619401288,-0.0119946988687134,0.0390015714434998,-0.00705270877801614,-0.0151286634332872,-0.00785111690834536,-0.0492614427275985,-0.0390204101777288,0.0430782878624054,0.00783138230165273,-0.0430169187620849,-0.00622396808742852,0.00377935954441027,-0.000845519880341414,-0.0376806167311273,-0.0441047812539483,0.00534133342926545,0.0471660179510605,-0.0160529216396946,0.00646926954656089,-0.0452163963631343,-0.0183964570430255,0.0299541552874734,0.0434649023082483,-0.0193797516623233,0.0141626712276296,-0.0121640615224299,-0.0589919549367352,0.0277146281771086
"934",-2.54394696978067,-0.00566139335290432,0.138822709185153,0.581774277584537,0.0141852532443906,-0.0354441599189155,0.649328501701447,-0.244818172498757,-1.41055669512643,0.784734945913685,2.01149465654289,0.139747584028334,-1.35240266478246,-1.45084380030364,-2.24104266681624,-0.016143887481175,-0.0167193926397939,-0.0852760761363787,-0.145243784618699,0.00150294292344465,-0.0471745735584289,-0.023735695880568,-0.0125537006662803,-0.272059827451202,0.327680750058541,0.103442413977718,-0.173097093215762,0.121516512880347,0.0156809776743978,-0.158950142249082,0.08763269115759,-0.0834146303076786,0.143023978405634,-0.107131097982287,-0.0363509031298112,-0.24838569849199,-0.108033706827674,0.0574076330542829,-0.192236663424042,-0.159379678797094,-0.215226149241843,0.16356156673381,0.170206591145383,0.061951928015307,0.168680715228801
"935",-2.15608680730647,-0.00366038516481707,0.17366114345827,0.793501177517151,0.00220062143781979,0.450948003194706,1.09107852406647,0.0853066452706831,-1.77431638343211,0.404207491805037,1.38053800036278,0.170217071877176,-1.36987459451406,-1.72779984279861,-2.28739149781312,-0.135205924436933,0.0389227856525362,0.236312785475892,-0.109930431145692,-0.0238441615821712,-0.0104085873334923,0.0546503857049214,-0.310029711968042,-0.194115790389052,0.189016472284887,0.061628915007231,0.0282144868554331,0.040042458341681,0.110355162663161,0.227375827003216,-0.112483482629177,-0.145198279830002,-0.190777455085378,0.0859802332620851,-0.270255011910672,-0.0681784217514394,0.0386823861746232,-0.00142292470207773,-0.0666449011308199,-0.101892014776695,0.291992464280596,-0.06919618617703,0.0911897370565578,0.0342554997301814,0.0869577933339175
"936",-2.80572043517567,-0.000620662333561224,0.279964726857987,0.778664677187034,0.00666911634510746,0.0682611451094836,0.901689504060926,0.165744127990617,-1.41023602179132,0.226404041173883,2.2819315846134,0.0181196149501932,-1.60310473401507,-1.64491737402328,-2.45845383535765,-0.0030970921973219,-0.0131017222195701,0.00364143882412135,0.0354027008744695,-0.0119347978063861,-0.018261455271477,0.00666172873233522,-0.00947567269356109,0.0108375171861925,-0.0434594142648576,-0.0101194085904154,0.0212057222324572,0.0150103696581189,0.0281224897331209,0.000693008300688208,0.00596074059873383,-0.0155782659528143,0.0133003768136896,-0.0114097528411124,-0.00709187146648431,-0.0193450493454597,-0.00714988853750366,0.0159232569742172,-0.0205856610804977,0.0146816735513194,-0.00773674578184567,-0.0139427333042398,-0.00816248220099563,0.00741195963424397,0.0441972189702872
"937",-1.73211108134846,0.00613720598656329,0.189111898060489,1.09743248239528,-0.00370926262747475,0.00820805782534548,0.903862138603958,-0.517224080152568,-1.42152888507619,1.27217855240669,0.493824767192568,0.262996652727983,-1.56550208151165,-1.86550385134192,-2.55889985148566,-0.511360005701961,0.0668050681826594,-0.164374081413084,-0.142562172749472,0.0684008360576152,0.0865284282099864,0.00981705491868797,-0.303900828925807,0.0126832800940483,0.521621579084582,0.413792127026749,-0.142303628259273,-0.0934479317169609,-0.100701508272455,-0.263024609757238,0.271724389402858,-0.0466467421349854,0.056319537837074,-0.29299947115504,-0.409149414988209,-0.283652571382995,0.17240407148574,0.075871723863661,-0.27604249582321,-0.257512778244703,-0.130235981134426,-0.00277120479230025,0.0653599692808402,-0.208019307467504,0.030294202103172
"938",-0.470264370398278,0.000962203615849105,0.160915746034564,0.755496286039397,0.00115601396713914,0.650329274649648,0.803355262524982,-0.141057183615127,-1.48303837525661,0.664131294455601,3.86501932890752,0.312116989194096,-1.64903475779018,-1.63878321747525,-2.66004775641334,0.399501485746687,-0.0722057149911618,0.285044766955027,0.175593036857638,-0.311256706494213,-0.0485656011958502,0.220294587728086,0.217621259674779,-0.144365619044624,0.18968397015206,-0.183028011683153,0.0660805615951518,0.130517123778017,-0.0669585192079319,-0.218745983121095,0.463928214328407,0.33974518630008,0.165208149221823,0.173121237861754,0.39956409217012,-0.0814829582095539,0.299359389461317,0.0194915638270442,-0.248301128105064,0.181385685065836,-0.0731463450918958,0.307413712999103,0.323895024041003,-0.0923021453872759,0.124690016929765
"939",-2.0144280923853,0.0000599304254063374,0.393875384777619,1.2539506599659,-0.0039972935332527,-0.162207527008193,0.824520285679083,-0.229181272405874,-1.53575512343858,1.05380108177196,0.540393980388443,0.0941777229446426,-1.61532783236062,-1.68627831908304,-2.45922765637452,-0.182308646018322,-0.0342075527759797,0.0160404303693343,0.0281494963002107,-0.142532207424239,0.0160083705385535,-0.130765396659029,0.0634498163683444,-0.010029498291829,0.0537364539382849,0.0761108074604574,-0.00229741408033032,-0.141836652587823,-0.119642407054791,0.00219509490732699,0.123210031633908,0.0498040870806988,-0.108787230497918,-0.0653972018638464,-0.0232064239105553,-0.0685622558316069,0.0550270608117062,0.114732309686194,-0.101514852984456,-0.0480983933200871,-0.00380515532675729,0.0907419448280437,-0.133830826236058,0.0301464875128787,0.169245109925231
"940",-1.72847705940863,-0.00738582382526749,0.207021044604525,0.780113444167886,0.00838615429647135,-0.202031418750827,0.863693281975641,0.471655469076548,-1.46309283253874,0.513444226468943,0.435275587352718,0.204352728546417,-1.30911811653836,-1.32689137653157,-2.15924481259581,-0.00366626341059354,-0.191276917330425,0.115330049910509,0.0502618672122851,-0.180216498794605,-0.370479690913236,-0.0289893548786368,-0.158369945719707,-0.170359460314469,0.415791943579082,0.0859145210284495,-0.265622609776941,0.232724071013106,-0.142290461734873,-0.0923188568799295,0.132674535256252,0.169412956750926,-0.196637109031979,0.376172030876361,-0.33464572837703,-0.0208806626086786,0.0862388290526104,0.0201999621889552,-0.18100957674871,-0.0831544616186284,0.184039918653578,0.07407912663699,-0.196377165551214,0.323690223192858,0.173664031346929
"941",-0.952135911872581,-0.00162897469438648,0.173230946145368,0.499136876733411,0.00872513191186373,0.653044111192643,0.88929347709798,0.0909596665985324,-1.35895511092485,0.749823860680765,3.30186171153889,0.0375675708633703,-1.44460872174117,-1.75448641604314,-2.33799595610374,0.0361836469846766,-0.00657143231567571,0.000552605054971046,0.0422075992796621,0.0456731822790295,-0.0284990388743202,-0.0114354132044289,0.0216892834771367,-0.0150095014022792,-0.0301625479228245,-0.0305815671010359,-0.0490926391625425,-0.0752986505914999,0.0339298048920168,0.03530411299632,0.071021530205816,0.00831849877946342,-0.023092107113612,-0.0189268833050338,0.0164865103542309,-0.0875833141954685,0.0324093030803946,0.064106146417481,-0.0142968305204701,-0.0358908546334795,-0.0546758176320316,-0.0438356224724993,-0.0263853026864154,-0.0374297933902979,0.0203831158800401
"942",-3.446791973789,-0.00607654722653738,0.357272287537722,0.574792053647109,0.0053248892627032,0.111145652260986,0.615085465922042,0.0923839671499055,-1.25110988748888,0.728929801106924,9.18236731939242,0.0326969217390427,-1.43878155871927,-1.49917205163323,-2.13109755839201,0.0154554297414206,-0.000919164811918535,0.0517349367618733,-0.0290920894710837,0.0244562449946637,-0.0418293408890407,-0.0426815376868366,-0.069494649626834,0.00714595860931282,0.0894697937123858,0.0102246826722743,-0.0117500149538025,0.0392865256034492,-0.0245481304061992,-0.0258192361520156,0.0190714401815404,-0.00528240401990138,-0.00951512288354132,-0.0301004261047996,-0.0204644028377217,-0.0463285302522002,-0.00348748451217026,0.004876622650195,-0.0198760430835083,0.0121173406338606,-0.0134697663944838,-0.0273018597648,0.0147490301961153,0.0075466892944407,-0.0419429325962327
"943",-1.92707736574357,-0.00348057565634644,0.277834374230652,0.906261476300592,-0.00138423913999096,0.0843987506913664,1.20519116451204,-0.285100869428697,-1.87767164194603,1.19891175743905,0.916960488983187,0.0827026208719509,-1.50233560413809,-1.51198663904113,-2.35977780954267,-0.0400819904222356,0.0266002838539305,-0.0195205182552961,-0.191271384391074,-0.191300611289161,-0.00120878810286569,-0.00972345500055409,0.123140557229653,0.00808716635059843,-0.0242559575402333,-0.0295824293540621,-0.00812271965051998,0.136167881359817,-0.0571738737467327,-0.0461787796613853,-0.0296061836045447,0.182660704033747,0.0835891328822191,0.123225733711974,-0.0821877115979014,-0.10581309820082,0.130113193664331,-0.0998946084741903,0.0270559980961189,-0.111146357957317,0.0182133237398543,-0.100395291739539,-0.15229326017705,-0.0304314100020149,-0.0192336774038054
"944",-2.45039621387155,0.00273760189087358,0.401792967101586,0.98726742733481,-0.00106894072028901,0.0755490612605983,1.1186694295667,-0.612976980068935,-1.8819914758567,1.67957443296953,1.20056456961451,0.142799069945505,-1.69457624651577,-1.78009525102591,-2.57842329406077,-0.081074036554963,0.091417918683767,-0.0189971236786527,-0.0387794898816556,0.128100567081658,0.0261428873558756,-0.125891750529396,0.0774478717369334,-0.0587356607499643,0.100294064380003,0.0332665699833426,0.127448019052509,0.110034385408462,0.061944623305339,-0.141643928197668,0.188066197720257,-0.0500202612269695,0.00882621498822797,0.0621145786374161,-0.0291989575345177,-0.252982041481628,0.0471105848385421,0.0128142075349522,-0.0600914224899959,0.147036907412657,-0.0126716648587448,0.198544601672507,-0.131095263445321,0.082964916095308,-0.0314309430071668
